CUSTNAME;STREET;ZIPCODE;CITY;COUNTRY;VATNUMB;CUSTLANG;COMP;CUSTNUMB;DOCNUMB;DOCAMOUNT;DOCDATE;DUEDATE;PHONENUMBER;EMAILADDRESS;COMMENTS
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF349373;1.102,16;19/03/2014;18/04/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF348540;585,66;14/03/2014;13/04/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF347781;1.064,33;11/03/2014;10/04/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF347045;876,47;05/03/2014;04/04/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF346115;108,88;25/02/2014;27/03/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF345114;127,87;25/02/2014;27/03/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF345115;758,12;13/02/2014;15/03/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF343652;-1.167,49;11/03/2014;11/03/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;2X340046;634,32;23/01/2014;22/02/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF341568;181,86;15/01/2014;14/02/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF340756;19,86;13/12/2013;12/01/2014;1600000;;PHIN
PH DU QUARTIER LEOPOLD EUROPE SPRL;RUE DU LUXEMBOURG_21;1000;BRUXELLES/BRUSSEL;BE;BE0414443089;FR;PIERRE FABRE;007175;PF336895;692,68;27/11/2013;27/12/2013;1600000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF335390;23,60;22/04/2014;22/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF352006;38,73;22/04/2014;22/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF352007;258,64;22/04/2014;22/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF352008;268,76;22/04/2014;22/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF352009;698,43;18/04/2014;18/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF351707;821,20;17/04/2014;17/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF351531;275,30;17/04/2014;17/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF351532;828,60;15/04/2014;15/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF351220;1.249,85;15/04/2014;15/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF351221;503,91;15/04/2014;15/05/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF351222;-2,42;10/04/2014;10/04/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;SOL 1004 14;847,41;10/03/2014;09/04/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF346821;828,07;13/02/2014;15/03/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF343666;570,65;23/01/2014;22/02/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF341581;653,63;21/01/2014;20/02/2014;1700000;;PHIN
JUNIOR INVEST SPRL;AVENUE ODON WARLAND_146;1090;JETTE;BE;BE0897049367;FR;PIERRE FABRE;008039;PF341289;341,40;21/01/2014;20/02/2014;1700000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF341290;19,76;17/04/2014;17/05/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF351555;41,04;17/04/2014;17/05/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF351556;15,91;17/04/2014;17/05/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF351557;111,77;17/04/2014;17/05/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF351558;516,84;17/04/2014;17/05/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF351559;1.348,55;08/04/2014;08/05/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF350741;553,63;25/03/2014;24/04/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF349699;271,61;24/03/2014;23/04/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF349447;1.460,32;20/03/2014;19/04/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF348857;111,77;20/02/2014;22/03/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF344704;31,07;18/02/2014;20/03/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF344301;207,45;18/02/2014;20/03/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF344302;213,12;18/02/2014;20/03/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF344303;971,95;27/01/2014;26/02/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF341879;215,48;27/01/2014;26/02/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF341880;806,54;20/01/2014;19/02/2014;1800000;;PHIN
PHARMACIE DARTOIS GUILLEMINS SPRL;RUE DARTOIS_41;4000*2;LIEGE;BE;BE0826584708;FR;PIERRE FABRE;010028;PF341191;1.345,70;20/01/2014;19/02/2014;1800000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF341192;695,46;03/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF350378;839,26;14/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF351109;96,06;22/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF352044;101,58;22/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF352045;134,31;22/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF352046;238,36;22/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF352047;492,34;22/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF352048;787,56;22/04/2014;30/05/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF352049;2.946,25;03/03/2014;30/04/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF345742;374,27;05/03/2014;30/04/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF346144;241,54;24/03/2014;30/04/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF349454;398,30;25/03/2014;30/04/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;PF349706;-13,72;10/04/2014;10/04/2014;1900000;;PHIN
PHARMACIE DU PRINCE D'ORANGE SPRL;CHAUSSEE DE WATERLOO_1499;1180;UCCLE/UKKEL;BE;BE0809640192;FR;PIERRE FABRE;010068;REM 100414;-591,42;31/10/2013;31/10/2013;1900000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;2X324390;708,76;15/04/2014;15/05/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF351244;1.805,36;09/04/2014;09/05/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF350814;4.895,10;07/04/2014;07/05/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF350616;2.223,19;25/03/2014;24/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF349710;1.150,99;24/03/2014;23/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF349455;1.992,82;18/03/2014;17/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF348339;7,81;13/03/2014;12/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347654;46,83;13/03/2014;12/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347655;46,83;13/03/2014;12/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347656;15,61;13/03/2014;12/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347657;486,09;13/03/2014;12/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347658;46,83;13/03/2014;12/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347659;408,11;13/03/2014;12/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347660;6.478,68;12/03/2014;11/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF347382;2.575,60;05/03/2014;04/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF346145;5.194,55;03/03/2014;02/04/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF345743;721,06;25/02/2014;27/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF345205;730,08;25/02/2014;27/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF345206;629,26;25/02/2014;27/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF345207;1.571,90;25/02/2014;27/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF345208;2.956,41;24/02/2014;26/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF344892;2.122,93;12/02/2014;14/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF343515;697,70;12/02/2014;14/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF343516;6.617,84;06/02/2014;08/03/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF343021;165,11;23/01/2014;22/02/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF341608;146,22;23/01/2014;22/02/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF341609;180,08;23/01/2014;22/02/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF341610;236,35;21/01/2014;20/02/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF341313;1.798,47;17/01/2014;16/02/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF341108;5.531,94;16/01/2014;15/02/2014;2000000;;PHIN
PHARMASIMPLE;CHAUSSEE DE HAL_156;1640;SINT-GENESIUS-RODE;BE;BE0845603735;FR;PIERRE FABRE;010087;PF340966;2.795,80;15/01/2014;14/02/2014;2000000;;PHIN
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF340840;512,66;18/04/2014;18/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF351799;390,14;18/04/2014;18/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF351800;758,22;18/04/2014;18/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF351801;429,49;15/04/2014;15/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF351250;188,72;15/04/2014;15/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF351251;233,80;14/04/2014;14/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF351122;296,74;09/04/2014;09/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF350821;488,24;08/04/2014;08/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF350743;450,91;03/04/2014;03/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF350382;53,79;02/04/2014;02/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF350277;399,78;02/04/2014;02/05/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF350278;373,88;31/03/2014;30/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF350187;62,33;27/03/2014;26/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF350028;512,02;26/03/2014;25/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349879;271,61;26/03/2014;25/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349880;252,78;25/03/2014;24/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349728;499,59;25/03/2014;24/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349729;373,89;25/03/2014;24/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349730;317,31;25/03/2014;24/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349731;203,56;25/03/2014;24/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349732;429,49;25/03/2014;24/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349733;86,38;25/03/2014;24/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349734;607,22;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349461;452,00;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349462;394,56;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349463;181,53;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349464;329,64;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349465;520,69;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349466;240,17;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349467;411,50;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349468;194,97;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349469;380,41;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349470;248,97;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349471;271,61;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349472;256,52;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349473;226,34;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349474;77,80;24/03/2014;23/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349475;717,39;21/03/2014;20/04/2014;2100000;;DYNA
DYNAPHAR ASBL;AVENUE DE FRE_267/12;1180;UCCLE/UKKEL;BE;BE0457962041;FR;PIERRE FABRE;045000;PF349064;464,57;21/03/2014;20/04/2014;2100000;;DYNA
